# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,3.0,
# 0.0,0.2,0.4,0.6,
1.001169248757673103e+00,1.000851546977008288e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000569259962049262e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000138811771238201e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000393391030684587e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.001372997711670543e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000589448865310871e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.001079136690647520e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.002702702702702675e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000813669650121973e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.020408163265306145e+00
