# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,3.0,
# 0.0,0.2,0.4,0.6,
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000506842372022254e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000093940817285088e+00,1.000676132521974404e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000247770069375708e+00
1.000179613830264991e+00,1.000104591569919377e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000139470013946985e+00,1.000372162262746611e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000728862973760958e+00,1.000724812756704551e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.001161440185830420e+00
1.000000000000000000e+00,1.000178412132024963e+00,1.000000000000000000e+00
1.000841042893187538e+00,1.000000000000000000e+00,1.003448275862068861e+00
1.014925373134328401e+00,1.014285714285714235e+00,1.000000000000000000e+00
