# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,3.0,
# 0.0,0.2,0.4,0.6,
1.001266357112705840e+00,1.008393285371702808e+00,9.990627928772258803e-01
1.004008016032063910e+00,1.002684563758389213e+00,1.003348214285714191e+00
9.995867768595040337e-01,1.001587301587301582e+00,1.005202913631633610e+00
1.002214022140221372e+00,9.996015936254979417e-01,1.004882812500000000e+00
1.005569996286669099e+00,1.001584786053882681e+00,1.000998003992015883e+00
9.981195938322676708e-01,9.978098992553657842e-01,1.001173708920187755e+00
1.002380952380952372e+00,1.006461232604373812e+00,9.934554973821988488e-01
1.000443655723158853e+00,9.944289693593313384e-01,9.905808477237048049e-01
9.984810126582278622e-01,1.012483574244415152e+00,9.744525547445255231e-01
1.003680981595091781e+00,1.003212851405622441e+00,9.889135254988913326e-01
9.964936886395511229e-01,9.990128331688055141e-01,9.858356940509915844e-01
9.981981981981982166e-01,1.009864364981504226e+00,1.003787878787878896e+00
1.002339181286549641e+00,9.966499162479061091e-01,1.004878048780487809e+00
9.989959839357429594e-01,1.004382761139517743e+00,9.976744186046511143e-01
9.966777408637874647e-01,9.795918367346938549e-01,1.012499999999999956e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.166666666666666741e+00
