# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,3.0,
# 0.0,0.2,0.4,0.6,
1.004396482813749047e+00,1.007581501137225111e+00,1.004460303300624524e+00
1.006063432835821114e+00,9.982803095442819297e-01,1.003157894736842026e+00
9.996098322278580417e-01,9.996288047512990049e-01,1.003849855630413845e+00
9.996540989277067357e-01,9.947169811320754063e-01,1.011246485473289658e+00
9.947862356621479663e-01,1.001864975755315301e+00,1.002793296089385500e+00
9.963976945244956696e-01,1.001243781094527385e+00,9.954441913439637801e-01
1.005259203606311047e+00,9.990623534927333127e-01,9.888337468982629774e-01
9.957627118644067910e-01,9.936440677966101864e-01,1.005988023952095745e+00
9.990338164251206798e-01,1.002469135802469102e+00,9.895833333333333703e-01
1.004645760743321681e+00,1.003822629969418845e+00,1.006369426751592355e+00
9.986754966887417817e-01,1.003766478342749568e+00,1.002702702702702675e+00
9.956408020924150115e-01,1.005800464037122977e+00,9.963503649635035986e-01
1.002254791431792746e+00,9.891304347826086474e-01,1.008771929824561209e+00
1.003805899143672686e+00,1.002754820936639035e+00,1.002123142250530785e+00
9.968253968253968367e-01,9.767441860465114756e-01,1.000000000000000000e+00
1.062500000000000000e+00,9.333333333333332371e-01,1.083333333333333481e+00
