# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,2.0,3.0,
# 0.0,0.2,0.4,0.6,
9.627192982456140857e-01,9.678756476683937349e-01,9.557109557109556564e-01
9.537815126050420700e-01,9.798657718120805660e-01,9.687987519500780298e-01
9.652392947103274334e-01,9.583967529173008648e-01,9.731457800511509326e-01
9.539419087136929987e-01,9.609450337512054352e-01,9.582836710369487809e-01
9.618013671089665761e-01,9.612961296129612920e-01,9.550173010380622607e-01
9.668462494819726194e-01,9.574787393696848614e-01,1.006544502617801040e+00
9.600343790287924062e-01,9.658025372311086487e-01,9.857142857142857650e-01
9.678853754940711651e-01,9.635922330097087540e-01,9.679595278246205803e-01
9.716713881019830579e-01,9.739389426656738236e-01,9.695121951219511924e-01
9.557937039517749866e-01,9.575971731448763569e-01,9.694835680751173745e-01
9.550735863671572234e-01,9.585106382978723083e-01,9.351851851851852304e-01
9.884947267497603551e-01,9.595300261096605388e-01,9.648437500000000000e-01
9.752475247524752255e-01,9.394957983193277240e-01,9.306930693069307425e-01
9.539999999999999591e-01,9.481228668941980020e-01,9.296375266524520287e-01
9.472140762463343577e-01,9.126984126984126755e-01,9.895833333333333703e-01
1.100000000000000089e+00,9.411764705882352811e-01,1.166666666666666741e+00
nan,nan,nan
