# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,2.0,3.0,
# 0.0,0.2,0.4,0.6,
1.008771929824561431e+00,1.014507772020725396e+00,9.860139860139860435e-01
1.023809523809523725e+00,1.012080536912751683e+00,1.026521060842433775e+00
1.010075566750629816e+00,1.013698630136986356e+00,1.021739130434782705e+00
1.012448132780082943e+00,1.006750241080038633e+00,9.976162097735399303e-01
1.007639726578206663e+00,1.010801080108010730e+00,1.018454440599769306e+00
1.004558640696228800e+00,1.015007503751875984e+00,1.011780104712041828e+00
1.012462397937258229e+00,1.005515719801434171e+00,1.005714285714285783e+00
1.009881422924901129e+00,1.007281553398058360e+00,1.013490725126475533e+00
1.014164305949008416e+00,1.026805658972449686e+00,1.006097560975609762e+00
1.011386470194239884e+00,1.006183745583038913e+00,1.028169014084507005e+00
1.006971340046475705e+00,1.005319148936170137e+00,1.006172839506172867e+00
1.020134228187919545e+00,1.005221932114882533e+00,9.882812500000000000e-01
1.009900990099009910e+00,9.966386554621848859e-01,1.049504950495049549e+00
1.009500000000000064e+00,1.007508532423208258e+00,1.017057569296375252e+00
1.014662756598240456e+00,9.801587301587301182e-01,9.791666666666666297e-01
1.050000000000000044e+00,1.117647058823529438e+00,1.166666666666666741e+00
nan,nan,nan
